female,sweater,manuela.nandrin,0,Yessica,S / 36 / 8,"6,00 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/sweater/strickpullover-fur-den-winter/695589122-yessica-schoner-pulli-mit-glitzerpailetten-gr-s
female,hoodies-and-langarmshirts,manuela.nandrin,3,Vero Moda,S / 36 / 8,"7,50 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/strickjacken/695588758-vero-moda-strickjacke-rosa-glitzer-grosse-s
female,shirts,manuela.nandrin,1,Gina,M / 38 / 10,"5,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/shirts/695588616-gina-shirt-grosse-38-neu
male,kapuzenjacken,maxibabu,25,Smet,M,"49,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/kapuzenjacken/1251537320-smet-y2k-sweater
male,sweater,maxibabu,23,Vintage,S,"45,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/sweater/1251525928-y2k-sweater-boy-unisex
male,sweater,maxibabu,19,Nike,L,"140,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/sweater/1249329617-nike-vintage-spellout-sweater-unisex
male,sweater,maxibabu,10,Nike,L,"95,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/sweater/1248965370-nike-spellout-sweater-unisex-true-vintage
male,sweater,maxibabu,28,Vintage,S,"49,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/sweater/1248955028-y2k-sweater-roadwear-baggy-hiphop-unisex
female,t-shirts,maxibabu,5,Harley Davidson,XS / 34 / 6,"45,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/1238775678-harley-davidson-top-germany-made-in-usa
female,t-shirts,maxibabu,6,Ed Hardy,M / 38 / 10,"39,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/1238600479-ed-hardy-unisex-y2k-shirt
male,jeans,maxibabu,5,Johnny Blaze,M,"145,00 €",https://www.vinted.de/herren/kleidung/jeans/gerade-geschnittene-jeans/1236108582-johnny-blaze-y2k-jeans
male,jeans,maxibabu,19,Dolce & Gabbana,L,"105,00 €",https://www.vinted.de/herren/kleidung/jeans/gerade-geschnittene-jeans/1234416597-dolce-gabbana-y2k-jeans-unisex
male,jeans,maxibabu,10,Dolce & Gabbana,L,"95,00 €",https://www.vinted.de/herren/kleidung/jeans/gerade-geschnittene-jeans/1234413814-dolce-gabbana-jeans-y2k-unisex
male,hemden,maxibabu,1,Harley Davidson,L,"49,00 €",https://www.vinted.de/herren/kleidung/tops-and-t-shirts/hemden/bedruckte-hemden/1233548323-harley-davidson-hemd-kurzarm
male,sweater,maxibabu,27,true vintage,L,"45,00 €",https://www.vinted.de/herren/kleidung/pullover-and-sweater/sweater/1232616900-aem-kai-nyc-sweater-y2k
